"source","target","weight"
"XXXXXX1X","XX3X*",1
"XXXXXX1X","XX43X36X*",1
"XXXXXX1X","XX47X20X*",1
"XXXXXX1X","XX48XX*",1
"XXXXXX1X","XX4X1X*",1
"XXXXXX1X","XX59X60X93XX26X100X*",1
"XXXXXX1X","XX60X*",1
"XXXXXX1X","XX7X1X*",1
"XXXXXX1X","XX7X5X*",1
"XXXXXX1X","XX7XX*",1
"XXXXXX1X","XX94X99X*",1
"XXXXXX1X","XXX*",1
"XXXXXX1X","XXX33X113X78X*",1
"XXXXXX1X","XXX35X39X79X3X*",1
"XXXXXX1X","XXX5X*",1
"XXXXXX1X","XXXX*",1
"XXXXXX1X","XXXX50X2X41X*",1
"XXXXXX1X1X","X*",1
"XXXXXX1X1X","X103X*",1
"XXXXXX1X1X","X13X11X*",1
"XXXXXX1X1X","X13XX2X*",1
"XXXXXX1X1X","X1X*",1
"XXXXXX1X1X","X1X21X*",1
"XXXXXX1X1X","X1X2XX*",1
"XXXXXX1X1X","X1XX*",1
"XXXXXX1X1X","X25X1X60X2X89X*",1
"XXXXXX1X1X","X2X*",1
"XXXXXX1X1X","X2X1X*",1
"XXXXXX1X1X","X2XXX*",1
"XXXXXX1X1X","X378X184X2X1X*",1
"XXXXXX1X1X","X41X*",1
"XXXXXX1X1X","X42X*",1
"XXXXXX1X1X","X47X*",1
"XXXXXX1X1X","X4X2X*",1
"XXXXXX1X1X","X4X9X*",1
"XXXXXX1X1X","X53XX2X5X51X*",1
"XXXXXX1X1X","X5X*",1
"XXXXXX1X1X","X5XX*",1
"XXXXXX1X1X","X62X*",1
"XXXXXX1X1X","X75X88X6X2XX*",1
"XXXXXX1X1X","X77X*",1
"XXXXXX1X1X","X7X*",1
"XXXXXX1X1X","X7X8X*",1
"XXXXXX1X1X","XX*",1
"XXXXXX1X1X","XX1X*",1
"XXXXXX1X1X","XX4X*",1
"XXXXXX1X1X","XX4X1X*",1
"XXXXXX1X1X","XX59XX*",1
"XXXXXX1X1X","XXX*",1
"XXXXXX1X1XXXXX","X*",1
"XXXXXX1X1XXXXX","X2X1X42X*",1
"XXXXXX1X1XXXXX","X3X1X*",1
"XXXXXX1X1XXXXX","X4X2X6X*",1
"XXXXXX1X1XXXXX","X56X*",1
"XXXXXX1X1XXXXX","XX*",1
"XXXXXX1X1XXXXX","XX1X*",1
"XXXXXX1X1XXXXXX1X","X*",1
"XXXXXX1X1XXXXXX1X","X1X*",1
"XXXXXX1X1XXXXXX1X","X23X*",1
"XXXXXX1X1XXXXXX1X","X40X61X*",1
"XXXXXX1X1XXXXXX1X","X4X1X2X1X1X9XX*",1
"XXXXXX1X1XXXXXX1X","X5X1X4X*",1
"XXXXXX1X1XXXXXX1X","X6X*",1
"XXXXXX1X1XXXXXX1X","X8X320X328X*",1
"XXXXXX1X1XXXXXX1X","XX*",1
"XXXXXX1X1XXXXXX1X","XX1X4X*",1
"XXXXXX1X1XXXXXX1X","XX222X*",1
"XXXXXX1X2X","X*",1
"XXXXXX1X2X","X179X177X175X1X174X170X*",1
"XXXXXX1X2X","X181XX*",1
"XXXXXX1X2X","X1X*",1
"XXXXXX1X2X","X21XX3X*",1
"XXXXXX1X2X","X2X3X*",1
"XXXXXX1X2X","X3X2XX*",1
"XXXXXX1X2X","X65X*",1
"XXXXXX1X2X","XX1X10X*",1
"XXXXXX1X2X","XX2X*",1
"XXXXXX1X2X","XX74X2X*",1
"XXXXXX1X5X","X*",1
"XXXXXX1X5X","X18X1XX*",1
"XXXXXX1X5X","X1X*",1
"XXXXXX1X5X","X1X16X*",1
"XXXXXX1X5X","X1X2XX128X133X*",1
"XXXXXX1X5X","X1XX*",1
"XXXXXX1X5X","X21XX3X*",1
"XXXXXX1X5X","X2X100X105X90X1X*",1
"XXXXXX1X5X","X2X1X81X*",1
"XXXXXX1X5X","X2X2X82X*",1
"XXXXXX1X5X","X2XX*",1
"XXXXXX1X5X","X32X*",1
"XXXXXX1X5X","X32X34X68X24X*",1
"XXXXXX1X5X","X5X*",1
"XXXXXX1X5X","X64X35X*",1
"XXXXXX1X5X","XX*",1
"XXXXXX1XXX","X*",1
"XXXXXX1XXX","X101X99X*",1
"XXXXXX1XXX","X173X192X105X2X86X92X93X1X11X*",1
"XXXXXX1XXX","X1X*",1
"XXXXXX1XXX","X1XX1X*",1
"XXXXXX1XXX","X1XX2X*",1
"XXXXXX1XXX","X2X3X*",1
"XXXXXX1XXX","X2X79X*",1
"XXXXXX1XXX","X3X15X2X16X*",1
"XXXXXX1XXX","X40X*",1
"XXXXXX1XXX","X60X*",1
"XXXXXX1XXX","X6X*",1
"XXXXXX1XXX","XX*",1
"XXXXXX1XXX","XX129XX*",1
"XXXXXX1XXX","XX6X7X*",1
"XXXXXX1XXX5X","X*",1
"XXXXXX1XXX5X","X1X*",1
"XXXXXX1XXX5X","X29XX*",1
"XXXXXX1XXX5X","X2X*",1
"XXXXXX1XXX5X","X2X2X*",1
"XXXXXX1XXX5X","X94X98X*",1
"XXXXXX1XXX5X","XX*",1
"XXXXXX1XXX5X","XX2X84X276X*",1
"XXXXXX1XXX5X","XXX*",1
"XXXXXX1XXXX","X*",1
"XXXXXX1XXXX","X10X2X*",1
"XXXXXX1XXXX","X1X*",1
"XXXXXX1XXXX","X1X19X44X*",1
"XXXXXX1XXXX","X1XX2XX*",1
"XXXXXX1XXXX","X2X*",1
"XXXXXX1XXXX","X3XX14X*",1
"XXXXXX1XXXX","X46X1X*",1
"XXXXXX1XXXX","X5XX*",1
"XXXXXX1XXXX","X61X*",1
"XXXXXX1XXXX","X67X142X*",1
"XXXXXX1XXXX","XX1X*",1
"XXXXXX1XXXX1X1X","X*",1
"XXXXXX1XXXX1X1X","X207X194X9XX1X*",1
"XXXXXX1XXXX1X1X","X20X19XX*",1
"XXXXXX1XXXX1X1X","X2X*",1
"XXXXXX1XXXX1X1X","X2XX2X*",1
"XXXXXX1XXXX1X1X","X3X180XX*",1
"XXXXXX1XXXX1X1X","X78X96X97X*",1
"XXXXXX1XXXX1X1X","XX*",1
"XXXXXX1XXXX1X1X","XX134X4X*",1
"XXXXXX1XXXX1X1X","XX1X*",1
"XXXXXX1XXXX1X1X","XXX*",1
"XXXXXX2X","X*",1
"XXXXXX2X","X182XX*",1
"XXXXXX2X","X1X*",1
"XXXXXX2X","X1X2XX*",1
"XXXXXX2X","X1X58XX40X93X*",1
"XXXXXX2X","X23X1X*",1
"XXXXXX2X","X3X*",1
"XXXXXX2X","XX*",1
"XXXXXX2X","XXX*",1
"XXXXXX2X","XXX3X*",1
"XXXXXX2X2X1X1X","X*",1
"XXXXXX2X2X1X1X","X11X24X10X*",1
"XXXXXX2X2X1X1X","X15X17X2X*",1
"XXXXXX2X2X1X1X","X1X*",1
"XXXXXX2X2X1X1X","X1X80X79X*",1
"XXXXXX2X2X1X1X","X1XXX7X*",1
"XXXXXX2X2X1X1X","X2X*",1
"XXXXXX2X2X1X1X","X30XX*",1
"XXXXXX2X2X1X1X","X4X*",1
"XXXXXX2X2X1X1X","XX*",1
"XXXXXX2X2X1X1X","XX1X*",1
"XXXXXX2XXX1X1X","X*",1
"XXXXXX2XXX1X1X","X15XX16X2X*",1
"XXXXXX2XXX1X1X","X19XX15X3X*",1
"XXXXXX2XXX1X1X","X1X*",1
"XXXXXX2XXX1X1X","X1X1X3XX60X*",1
"XXXXXX2XXX1X1X","X1X209X*",1
"XXXXXX2XXX1X1X","X1X22X*",1
"XXXXXX2XXX1X1X","X1X4X*",1
"XXXXXX2XXX1X1X","X1X6X16X18X*",1
"XXXXXX2XXX1X1X","X1XX3X29X*",1
"XXXXXX2XXX1X1X","X22X3X*",1
"XXXXXX2XXX1X1X","X2X6X*",1
"XXXXXX2XXX1X1X","X32X25X*",1
"XXXXXX2XXX1X1X","X32XX38X*",1
"XXXXXX2XXX1X1X","X34X50X*",1
"XXXXXX2XXX1X1X","X36X34X*",1
"XXXXXX2XXX1X1X","X3X*",1
"XXXXXX2XXX1X1X","X3X2X*",1
"XXXXXX2XXX1X1X","X3X2X51X14X17X*",1
"XXXXXX2XXX1X1X","X3X4X*",1
"XXXXXX2XXX1X1X","X40X*",1
"XXXXXX2XXX1X1X","X4X*",1
"XXXXXX2XXX1X1X","X79X76X*",1
"XXXXXX2XXX1X1X","X92X95X*",1
"XXXXXX2XXX1X1X","XX*",1
"XXXXXX2XXX1X1X","XX1X*",1
"XXXXXX2XXX1X1X","XX3X8X8X19X*",1
"XXXXXX2XXX1X1X","XX4X*",1
"XXXXXX2XXX1X1X","XX6X*",1
"XXXXXX2XXX1X1X","XX85X87X*",1
"XXXXXX3X","X*",1
"XXXXXX3X","X179X177X175X1X174X170X*",1
"XXXXXX3X","X180XX*",1
"XXXXXX3X","X182X*",1
"XXXXXX3X","X18X*",1
"XXXXXX3X","X1X*",1
"XXXXXX3X","X1XX*",1
"XXXXXX3X","X21X*",1
"XXXXXX3X","X29X*",1
"XXXXXX3X","X2X*",1
"XXXXXX3X","X2X22X16XX*",1
"XXXXXX3X","X2X31X2X*",1
"XXXXXX3X","X2X51X*",1
"XXXXXX3X","X30X*",1
"XXXXXX3X","X31X88X*",1
"XXXXXX3X","X36X*",1
"XXXXXX3X","X37X*",1
"XXXXXX3X","X39X40X*",1
"XXXXXX3X","X3X*",1
"XXXXXX3X","X3X10XX1X6X2X*",1
"XXXXXX3X","X3X1X64X45X*",1
"XXXXXX3X","X3X2X1X*",1
"XXXXXX3X","X3XX3X*",1
"XXXXXX3X","X40X*",1
"XXXXXX3X","X4X*",1
"XXXXXX3X","X4XX4X*",1
"XXXXXX3X","X51X*",1
"XXXXXX3X","X5X13X22X*",1
"XXXXXX3X","X5X2X80X*",1
"XXXXXX3X","X62X*",1
"XXXXXX3X","X7X*",1
"XXXXXX3X","X85XX*",1
"XXXXXX3X","XX*",1
"XXXXXX3X","XX1X*",1
"XXXXXX3X","XX1X70X*",1
"XXXXXX3X","XX2X*",1
"XXXXXX3X","XX3X*",1
"XXXXXX3X","XX4X1XX31X*",1
"XXXXXX3X","XXX*",1
"XXXXXX3XX","X*",1
"XXXXXX3XX","X179X1X*",1
"XXXXXX3XX","X1X*",1
"XXXXXX3XX","X1XX1X1X*",1
"XXXXXX3XX","X1XX3X*",1
"XXXXXX3XX","X22X13X47X8XX1X*",1
"XXXXXX3XX","X2X*",1
"XXXXXX3XX","X30X36X35X1X1X2X*",1
"XXXXXX3XX","X3X*",1
"XXXXXX3XX","X3X4X3X*",1
"XXXXXX3XX","X50X1X*",1
"XXXXXX3XX","X7X*",1
"XXXXXX3XX","X7X6X2X*",1
"XXXXXX3XX","X84X*",1
"XXXXXX3XX","XX*",1
"XXXXXX3XX","XX179X1X*",1
"XXXXXX3XX","XX1XX*",1
"XXXXXX3XX","XXX*",1
"XXXXXX3XXXXX","X*",1
"XXXXXX3XXXXX","X15X42X3X*",1
"XXXXXX3XXXXX","X167X*",1
"XXXXXX3XXXXX","X179X1X*",1
"XXXXXX3XXXXX","X1X*",1
"XXXXXX3XXXXX","X1X2X*",1
"XXXXXX3XXXXX","X2X113X111X*",1
"XXXXXX3XXXXX","X3X*",1
"XXXXXX3XXXXX","X41X2XX*",1
"XXXXXX3XXXXX","X61X55X*",1
"XXXXXX3XXXXX","X6X*",1
"XXXXXX3XXXXX","X8X3X3X*",1
"XXXXXX3XXXXX","XX*",1
"XXXXXX3XXXXX","XXX*",1
"XXXXXX3XXXXX","XXX82X*",1
"XXXXXX3XXXXXX","X*",1
"XXXXXX3XXXXXX","X2X3X140X*",1
"XXXXXX3XXXXXX","X2XXX*",1
"XXXXXX3XXXXXX","X30X*",1
"XXXXXX3XXXXXX","X3X*",1
"XXXXXX3XXXXXX","X3X20X10X*",1
"XXXXXX3XXXXXX","X85X89X86X42XX2X*",1
"XXXXXX3XXXXXX","XX2X*",1
"XXXXXX3XXXXXX","XX3X*",1
"XXXXXXX","X*",4
"XXXXXXX","X100X98X3X*",1
"XXXXXXX","X101X99X*",1
"XXXXXXX","X102X*",1
"XXXXXXX","X103X*",1
"XXXXXXX","X10X*",1
"XXXXXXX","X114X*",1
"XXXXXXX","X115XX1X*",1
"XXXXXXX","X11X*",1
"XXXXXXX","X11X10X*",1
"XXXXXXX","X11X12X*",1
"XXXXXXX","X11X1X2X*",1
"XXXXXXX","X11X2X94X*",1
"XXXXXXX","X11X7XX3X*",1
"XXXXXXX","X11X9X*",1
"XXXXXXX","X121X*",1
"XXXXXXX","X126X2X*",1
"XXXXXXX","X128X*",1
"XXXXXXX","X12X*",1
"XXXXXXX","X12X1X*",1
"XXXXXXX","X130X*",1
"XXXXXXX","X132X*",1
"XXXXXXX","X132X127X*",1
"XXXXXXX","X13X*",1
"XXXXXXX","X13X3X36X83X38X*",1
"XXXXXXX","X13X3XX17X*",1
"XXXXXXX","X13X6XX*",1
"XXXXXXX","X13XX2X*",1
"XXXXXXX","X143X176X*",1
"XXXXXXX","X144X*",1
"XXXXXXX","X145X*",1
"XXXXXXX","X146X60X1X91XX1X*",1
"XXXXXXX","X14X15X*",1
"XXXXXXX","X14X1X*",1
"XXXXXXX","X154X37X29X31X28X*",1
"XXXXXXX","X15X*",1
"XXXXXXX","X15X42X3X*",1
"XXXXXXX","X163X59X*",1
"XXXXXXX","X16X*",1
"XXXXXXX","X177X*",1
"XXXXXXX","X178X*",1
"XXXXXXX","X178XX*",1
"XXXXXXX","X179X177X175X1X174X170X*",1
"XXXXXXX","X179X1X*",1
"XXXXXXX","X17X*",1
"XXXXXXX","X17X1X102X*",1
"XXXXXXX","X17X2X*",1
"XXXXXXX","X17X3X*",1
"XXXXXXX","X180X42XXX*",1
"XXXXXXX","X181X*",1
"XXXXXXX","X181XX*",1
"XXXXXXX","X182XX*",1
"XXXXXXX","X184X178X4X*",1
"XXXXXXX","X184XXX*",1
"XXXXXXX","X187X*",1
"XXXXXXX","X18X*",1
"XXXXXXX","X18X10X29XX*",1
"XXXXXXX","X18X1X116X*",1
"XXXXXXX","X18X1XX*",1
"XXXXXXX","X18X2X2X*",1
"XXXXXXX","X18X3X*",1
"XXXXXXX","X190X44X59XX90X91X92XX9X*",1
"XXXXXXX","X193X44X42X100X5X91X90X96X3X*",1
"XXXXXXX","X19X*",1
"XXXXXXX","X19X21X*",1
"XXXXXXX","X1X*",1
"XXXXXXX","X1X14X*",1
"XXXXXXX","X1X16X*",1
"XXXXXXX","X1X18X*",1
"XXXXXXX","X1X19X44X*",1
"XXXXXXX","X1X1X*",1
"XXXXXXX","X1X209X*",1
"XXXXXXX","X1X20X62X60X19X*",1
"XXXXXXX","X1X22X*",1
"XXXXXXX","X1X23X*",1
"XXXXXXX","X1X25X2X5X*",1
"XXXXXXX","X1X2XX*",1
"XXXXXXX","X1X3X*",1
"XXXXXXX","X1X3X179X*",1
"XXXXXXX","X1X4X*",1
"XXXXXXX","X1X4X2XX*",1
"XXXXXXX","X1X4XX*",1
"XXXXXXX","X1X50X*",1
"XXXXXXX","X1X57X54XX*",1
"XXXXXXX","X1X58XX40X93X*",1
"XXXXXXX","X1X63X27X*",1
"XXXXXXX","X1X6X*",1
"XXXXXXX","X1X74X*",1
"XXXXXXX","X1X8X2X9X*",1
"XXXXXXX","X1X97X*",1
"XXXXXXX","X1XX*",1
"XXXXXXX","X1XX1X*",1
"XXXXXXX","X1XX29X86X174X89X91X*",1
"XXXXXXX","X1XX3X*",1
"XXXXXXX","X1XX5X*",1
"XXXXXXX","X20X*",1
"XXXXXXX","X20X28X24X*",1
"XXXXXXX","X20X4XX*",1
"XXXXXXX","X21X*",1
"XXXXXXX","X21X28X2X3X*",1
"XXXXXXX","X21X3X*",1
"XXXXXXX","X21X7X11X1X*",1
"XXXXXXX","X22X*",1
"XXXXXXX","X22X18X*",1
"XXXXXXX","X22X1X27X*",1
"XXXXXXX","X22X23X*",1
"XXXXXXX","X22X24X23X1X*",1
"XXXXXXX","X22X39X18X*",1
"XXXXXXX","X231X*",1
"XXXXXXX","X23X*",1
"XXXXXXX","X23X24X*",1
"XXXXXXX","X242X*",1
"XXXXXXX","X243X*",1
"XXXXXXX","X248X1X277X*",1
"XXXXXXX","X24X*",1
"XXXXXXX","X24X26X*",1
"XXXXXXX","X24X43X*",1
"XXXXXXX","X25X*",1
"XXXXXXX","X25X26X71X48X77X*",1
"XXXXXXX","X26X*",1
"XXXXXXX","X27X23XX*",1
"XXXXXXX","X27X28X*",1
"XXXXXXX","X27X3X28X1X1X*",1
"XXXXXXX","X27X58X2X86X1X4X5X1X*",1
"XXXXXXX","X27XX*",1
"XXXXXXX","X28X*",1
"XXXXXXX","X28X2X11XX*",1
"XXXXXXX","X28X35X*",1
"XXXXXXX","X29X*",1
"XXXXXXX","X29X16X*",1
"XXXXXXX","X29X1X*",1
"XXXXXXX","X29XX*",1
"XXXXXXX","X29XX26XX2X*",1
"XXXXXXX","X29XX80X*",1
"XXXXXXX","X2X*",1
"XXXXXXX","X2X100X105X90X1X*",1
"XXXXXXX","X2X110XX229X1X230X232XX*",1
"XXXXXXX","X2X111X4X*",1
"XXXXXXX","X2X14X*",1
"XXXXXXX","X2X170X171X*",1
"XXXXXXX","X2X17X*",1
"XXXXXXX","X2X181X177X*",1
"XXXXXXX","X2X189X45X55X100X106X91X90X91X8X7X*",1
"XXXXXXX","X2X191X*",1
"XXXXXXX","X2X192X108XX4X5X92XX1X3X*",1
"XXXXXXX","X2X19X*",1
"XXXXXXX","X2X1X*",1
"XXXXXXX","X2X1X1X*",1
"XXXXXXX","X2X1X26XX*",1
"XXXXXXX","X2X1X42X*",1
"XXXXXXX","X2X1X53X*",1
"XXXXXXX","X2X1X5X*",1
"XXXXXXX","X2X1X81X*",1
"XXXXXXX","X2X1XX*",1
"XXXXXXX","X2X1XX29X46X*",1
"XXXXXXX","X2X20X*",1
"XXXXXXX","X2X23X25X*",1
"XXXXXXX","X2X25X29X2X44XX35X*",1
"XXXXXXX","X2X29X*",1
"XXXXXXX","X2X2X*",1
"XXXXXXX","X2X2X1X*",1
"XXXXXXX","X2X2X21X*",1
"XXXXXXX","X2X2X6X*",1
"XXXXXXX","X2X2X82X*",1
"XXXXXXX","X2X34X*",1
"XXXXXXX","X2X37X*",1
"XXXXXXX","X2X3X*",1
"XXXXXXX","X2X3X140X*",1
"XXXXXXX","X2X3X2X*",1
"XXXXXXX","X2X51X*",1
"XXXXXXX","X2X52XX44X*",1
"XXXXXXX","X2X65X*",1
"XXXXXXX","X2X66X*",1
"XXXXXXX","X2XX*",1
"XXXXXXX","X2XX2X170X*",1
"XXXXXXX","X2XX2X21X1X11X*",1
"XXXXXXX","X2XX63X2XX*",1
"XXXXXXX","X2XX80X*",1
"XXXXXXX","X2XXX*",1
"XXXXXXX","X309X5XX316X435X*",1
"XXXXXXX","X30X*",1
"XXXXXXX","X31X*",1
"XXXXXXX","X31X88X*",1
"XXXXXXX","X32X*",1
"XXXXXXX","X32X1XX*",1
"XXXXXXX","X32X2X*",1
"XXXXXXX","X32X34X*",1
"XXXXXXX","X32X34X68X24X*",1
"XXXXXXX","X32XX36X3X*",1
"XXXXXXX","X34X*",1
"XXXXXXX","X35X28X8XX*",1
"XXXXXXX","X36X*",1
"XXXXXXX","X36X1X5X46X2X*",1
"XXXXXXX","X36X2X38X*",1
"XXXXXXX","X36X38X*",1
"XXXXXXX","X36X90X*",1
"XXXXXXX","X373X179XX1X*",1
"XXXXXXX","X376X1X184X2X1X*",1
"XXXXXXX","X37X*",1
"XXXXXXX","X37X30X29X*",1
"XXXXXXX","X37XX*",1
"XXXXXXX","X38X1X*",1
"XXXXXXX","X38X4X*",1
"XXXXXXX","X392X11X*",1
"XXXXXXX","X3998X2X*",1
"XXXXXXX","X39X46X49XX*",1
"XXXXXXX","X3X*",1
"XXXXXXX","X3X178X247X255XX1X178X*",1
"XXXXXXX","X3X1X8X*",1
"XXXXXXX","X3X1XX14X2X*",1
"XXXXXXX","X3X20X1X3XX*",1
"XXXXXXX","X3X2X*",1
"XXXXXXX","X3X2X3X*",1
"XXXXXXX","X3X2X93X104X5X3X8X1X*",1
"XXXXXXX","X3X30X*",1
"XXXXXXX","X3X3X44X*",1
"XXXXXXX","X3X3X4X*",1
"XXXXXXX","X3X3X6X*",1
"XXXXXXX","X3X48X*",1
"XXXXXXX","X3X49X*",1
"XXXXXXX","X3X59X10X14X16X*",1
"XXXXXXX","X3X5X21X*",1
"XXXXXXX","X3X77X*",1
"XXXXXXX","X3X77X80X3X*",1
"XXXXXXX","X3X7X*",1
"XXXXXXX","X3X7XX*",1
"XXXXXXX","X3X8X16X17X2X*",1
"XXXXXXX","X3X9X67X64X2X6X*",1
"XXXXXXX","X3XX*",1
"XXXXXXX","X3XX1X6X*",1
"XXXXXXX","X3XX3X*",1
"XXXXXXX","X3XX3X2XX*",1
"XXXXXXX","X3XX3X2XX2X6X*",1
"XXXXXXX","X3XXX*",1
"XXXXXXX","X40X*",1
"XXXXXXX","X40X19X*",1
"XXXXXXX","X41X*",1
"XXXXXXX","X41X42X48X*",1
"XXXXXXX","X41XX*",1
"XXXXXXX","X424X*",1
"XXXXXXX","X46X1X*",1
"XXXXXXX","X47X*",1
"XXXXXXX","X47XX*",1
"XXXXXXX","X4X*",1
"XXXXXXX","X4X1X10X13X12XX*",1
"XXXXXXX","X4X21X23X*",1
"XXXXXXX","X4X2X6X*",1
"XXXXXXX","X4X2XX*",1
"XXXXXXX","X4X6X*",1
"XXXXXXX","X4X8X*",1
"XXXXXXX","X4XX*",1
"XXXXXXX","X50X*",1
"XXXXXXX","X51X*",1
"XXXXXXX","X52X1X57X*",1
"XXXXXXX","X52X51X*",1
"XXXXXXX","X53X*",1
"XXXXXXX","X53X1X*",1
"XXXXXXX","X53XX2X*",1
"XXXXXXX","X55X*",1
"XXXXXXX","X55X52X*",1
"XXXXXXX","X55X6X3X*",1
"XXXXXXX","X56X*",1
"XXXXXXX","X58X2X*",1
"XXXXXXX","X5X*",1
"XXXXXXX","X5X131XX*",1
"XXXXXXX","X5X1X4X*",1
"XXXXXXX","X5X1XX*",1
"XXXXXXX","X5X2X6X*",1
"XXXXXXX","X5X4X2X*",1
"XXXXXXX","X5X6X*",1
"XXXXXXX","X5X7X*",1
"XXXXXXX","X5X7X118X111X*",1
"XXXXXXX","X5XX5X*",1
"XXXXXXX","X60X81X*",1
"XXXXXXX","X61X*",1
"XXXXXXX","X61X57X2X2X*",1
"XXXXXXX","X62X*",1
"XXXXXXX","X62X100X101X*",1
"XXXXXXX","X63X*",1
"XXXXXXX","X64X35X*",1
"XXXXXXX","X65X67X*",1
"XXXXXXX","X65X6X73X2X*",1
"XXXXXXX","X66X*",1
"XXXXXXX","X67X37X7X45XX*",1
"XXXXXXX","X67X66X*",1
"XXXXXXX","X6X*",1
"XXXXXXX","X6X1061X*",1
"XXXXXXX","X6X17X*",1
"XXXXXXX","X6X1X2X*",1
"XXXXXXX","X6X1X65X*",1
"XXXXXXX","X6X27X28X1X256X*",1
"XXXXXXX","X6X2X*",1
"XXXXXXX","X6X2X184X2X2X176X*",1
"XXXXXXX","X6X2XX*",1
"XXXXXXX","X6X3X1X*",1
"XXXXXXX","X6X4X*",1
"XXXXXXX","X6X5X*",1
"XXXXXXX","X71X28XX47X90X*",1
"XXXXXXX","X72XX*",1
"XXXXXXX","X73X*",1
"XXXXXXX","X73X74X*",1
"XXXXXXX","X73XX*",1
"XXXXXXX","X76X*",1
"XXXXXXX","X76X2X*",1
"XXXXXXX","X76X74X71X46X3X27X*",1
"XXXXXXX","X77X39X49X4X112X*",1
"XXXXXXX","X79X*",1
"XXXXXXX","X79X25X1X*",1
"XXXXXXX","X79X25X26X*",1
"XXXXXXX","X79X75X*",1
"XXXXXXX","X79XX1X*",1
"XXXXXXX","X7X*",1
"XXXXXXX","X7X11X*",1
"XXXXXXX","X7X5X*",1
"XXXXXXX","X7X6X2X*",1
"XXXXXXX","X7X8XX21X10X*",1
"XXXXXXX","X7XX*",1
"XXXXXXX","X80X38X37X1X*",1
"XXXXXXX","X80X4X3X*",1
"XXXXXXX","X85X3X4X2X*",1
"XXXXXXX","X85X57X*",1
"XXXXXXX","X85XX*",1
"XXXXXXX","X88X*",1
"XXXXXXX","X8X*",1
"XXXXXXX","X8X320X328X*",1
"XXXXXXX","X8X3X3X*",1
"XXXXXXX","X8XX1X3X*",1
"XXXXXXX","X8XX1XXX*",1
"XXXXXXX","X91X*",1
"XXXXXXX","X96X97X*",1
"XXXXXXX","X96X98XX*",1
"XXXXXXX","X9X*",1
"XXXXXXX","X9X215XX*",1
"XXXXXXX","X9X7X*",1
"XXXXXXX","X9XX1X*",1
"XXXXXXX","XX*",1
"XXXXXXX","XX133X*",1
"XXXXXXX","XX13XXX*",1
"XXXXXXX","XX166X20X*",1
"XXXXXXX","XX169X165XX6X*",1
"XXXXXXX","XX179X1X*",1
"XXXXXXX","XX17X*",1
"XXXXXXX","XX196X197X187X1X181X*",1
"XXXXXXX","XX19X54X3X76X*",1
"XXXXXXX","XX1X*",1
"XXXXXXX","XX1X103XX*",1
"XXXXXXX","XX1X106X*",1
"XXXXXXX","XX1X127X*",1
"XXXXXXX","XX1X2X*",1
"XXXXXXX","XX1X3X*",1
"XXXXXXX","XX1X3X1X*",1
"XXXXXXX","XX1X4X*",1
"XXXXXXX","XX1X70X*",1
"XXXXXXX","XX1XX*",1
"XXXXXXX","XX23X*",1
"XXXXXXX","XX25X*",1
"XXXXXXX","XX26XX1X2X*",1
"XXXXXXX","XX2X*",1
"XXXXXXX","XX2X19X1X2X*",1
"XXXXXXX","XX2X22X*",1
"XXXXXXX","XX2X2X2XX2X*",1
"XXXXXXX","XX2X3X6X*",1
"XXXXXXX","XX2X51X*",1
"XXXXXXX","XX2X7X40X44XX48X*",1
"XXXXXXX","XX2X84X276X*",1
"XXXXXXX","XX2XX1X*",1
"XXXXXXX","XX30X*",2
"XXXXXXX","XX38X1X*",1
"XXXXXXX","XX38X39X*",1
"XXXXXXX","XX3X*",1
"XXXXXXX","XX3X3X2X*",1
"XXXXXXX","XX3X5X*",1
"XXXXXXX","XX3XX2X299X*",1
"XXXXXXX","XX40X*",1
"XXXXXXX","XX43X41X*",1
"XXXXXXX","XX47X*",1
"XXXXXXX","XX4X*",1
"XXXXXXX","XX4X1X*",1
"XXXXXXX","XX4XX*",1
"XXXXXXX","XX57X7X48X*",1
"XXXXXXX","XX5X3X*",1
"XXXXXXX","XX69X*",1
"XXXXXXX","XX69XX2X6X71X*",1
"XXXXXXX","XX6X*",1
"XXXXXXX","XX6X109X112X113X170X*",1
"XXXXXXX","XX78X*",1
"XXXXXXX","XX7X*",1
"XXXXXXX","XX7X1X*",1
"XXXXXXX","XX7XX*",1
"XXXXXXX","XX87X*",1
"XXXXXXX","XX8X*",1
"XXXXXXX","XX8X20X3X1X3X*",1
"XXXXXXX","XX91X3X92X*",1
"XXXXXXX","XXX*",1
"XXXXXXX","XXX10X*",1
"XXXXXXX","XXX11X*",1
"XXXXXXX","XXX179XX1X*",1
"XXXXXXX","XXX1X*",1
"XXXXXXX","XXX33X113X78X*",1
"XXXXXXX","XXX3X*",1
"XXXXXXX","XXX46XX1X*",1
"XXXXXXX","XXXX50X2X41X*",1
"XXXXXXX1X","X*",1
"XXXXXXX1X","X103X*",1
"XXXXXXX1X","X114X*",1
"XXXXXXX1X","X11X55X47X2X43X*",1
"XXXXXXX1X","X12X*",1
"XXXXXXX1X","X13X1X*",1
"XXXXXXX1X","X15X14X9X1X*",1
"XXXXXXX1X","X180X*",1
"XXXXXXX1X","X180XX*",1
"XXXXXXX1X","X18X10X29XX*",1
"XXXXXXX1X","X195X197X*",1
"XXXXXXX1X","X1X*",1
"XXXXXXX1X","X1X21X*",1
"XXXXXXX1X","X1X2X*",1
