pdbidx,strpdbidx,pdbname,coverage,source,unique_motif
632,s632,4H8W_1,0.2857142857142857,ag,76
662,s662,1NMB_1,0.2,ag,80
692,s692,2ARJ_1,0.375,ag,81
722,s722,4MWF_1,0.125,ag,84
752,s752,1ZA3_1,0.14285714285714285,ag,88
782,s782,5TZU_1,0.1111111111111111,ag,93
812,s812,4LIQ_1,0.5,ag,96
2,s2,3PJS_1,0.3333333333333333,ag,8
32,s32,4NRX_2,0.2,ag,12
62,s62,5BV7_2,0.25,ag,15
92,s92,5D96_1,0.2857142857142857,ag,18
122,s122,4XH2_1,0.42857142857142855,ag,20
152,s152,3J70_1,0.2857142857142857,ag,25
182,s182,5L0Q_1,0.16666666666666666,ag,30
212,s212,2EKS_1,0.2,ag,34
242,s242,1SM3_1,0.2857142857142857,ag,36
272,s272,2BDN_1,0.25,ag,41
302,s302,1FE8_1,0.1111111111111111,ag,46
332,s332,4DGV_1,0.25,ag,49
362,s362,4TSC_1,0.6,ag,51
392,s392,2I9L_1,0.2857142857142857,ag,53
422,s422,4HZL_1,0.5,ag,55
452,s452,4DVR_1,0.3333333333333333,ag,59
482,s482,4I18_1,0.25,ag,61
512,s512,2NYY_1,0.16666666666666666,ag,66
542,s542,2R0K_1,0.16666666666666666,ag,71
572,s572,2ZCH_1,0.3333333333333333,ag,73
602,s602,4G7V_1,0.42857142857142855,ag,75
632,s632,4FFZ_1,0.42857142857142855,ag,78
662,s662,3HAE_1,0.4,ag,80
692,s692,4PP1_1,0.2857142857142857,ag,84
722,s722,4OD2_1,0.25,ag,88
752,s752,3FN0_1,0.6,ag,89
782,s782,5EOC_2,0.6,ag,90
812,s812,5FCU_1,0.375,ag,93
2,s2,5TLJ_3,0.14285714285714285,ag,9
32,s32,4IRZ_1,0.0,ag,16
62,s62,5A3I_1,0.2857142857142857,ag,18
92,s92,3W2D_1,0.14285714285714285,ag,21
122,s122,4YC2_2,0.3333333333333333,ag,25
152,s152,3A6C_1,0.2222222222222222,ag,29
182,s182,5C0R_1,0.16666666666666666,ag,33
212,s212,4DN4_1,0.42857142857142855,ag,35
242,s242,2QAD_1,0.25,ag,38
272,s272,4XH2_2,0.2857142857142857,ag,41
302,s302,3ULU_1,0.0,ag,47
332,s332,1NDM_1,0.1111111111111111,ag,52
362,s362,5BVP_1,0.1111111111111111,ag,56
392,s392,2OR9_1,0.3333333333333333,ag,57
422,s422,5TZT_1,0.2857142857142857,ag,59
452,s452,4K8R_2,0.4,ag,62
482,s482,4OM1_1,0.125,ag,65
512,s512,4YDV_1,0.3333333333333333,ag,67
542,s542,5I8C_1,0.3333333333333333,ag,69
572,s572,4IOF_1,0.5,ag,70
602,s602,1A14_1,0.2,ag,74
632,s632,4OLW_1,0.14285714285714285,ag,77
662,s662,3WSQ_1,0.2857142857142857,ag,80
692,s692,1IC5_1,0.375,ag,83
722,s722,5TZU_1,0.1111111111111111,ag,88
752,s752,1KIR_1,0.375,ag,90
782,s782,4BZ2_1,0.3333333333333333,ag,94
812,s812,4Q5Z_4,0.5,ag,95
2,s2,2VIT_1,0.2,ag,8
32,s32,2G5B_1,0.2,ag,11
62,s62,4DVR_1,0.3333333333333333,ag,15
92,s92,5F3B_1,0.125,ag,19
122,s122,4LST_1,0.2222222222222222,ag,23
152,s152,3SDY_1,0.125,ag,26
182,s182,1EO8_1,0.125,ag,31
212,s212,1EJO_1,0.125,ag,34
242,s242,4BH7_1,0.5,ag,36
272,s272,4JLR_1,0.3333333333333333,ag,38
302,s302,1G7I_1,0.25,ag,40
332,s332,1FJ1_1,0.2222222222222222,ag,45
362,s362,4J8R_1,0.42857142857142855,ag,46
392,s392,4R8W_1,0.25,ag,49
422,s422,1N64_1,0.2857142857142857,ag,53
452,s452,5GGT_1,0.4,ag,56
482,s482,5KN5_1,0.25,ag,59
512,s512,5LQB_1,0.3333333333333333,ag,63
542,s542,5I8C_1,0.5,ag,64
572,s572,2YSS_1,0.4444444444444444,ag,67
602,s602,3CVH_1,0.25,ag,68
632,s632,4ONF_1,0.5,ag,69
662,s662,1CIC_2,0.16666666666666666,ag,72
692,s692,2A6I_1,0.42857142857142855,ag,73
722,s722,3UC0_1,0.16666666666666666,ag,76
752,s752,4RGO_1,0.375,ag,81
782,s782,4Q5Z_6,0.0,ag,83
812,s812,3C09_1,0.14285714285714285,ag,87
2,s2,1E4X_1,0.2857142857142857,ag,8
32,s32,3MLW_1,0.3333333333333333,ag,12
62,s62,2J4W_1,0.2,ag,16
92,s92,3ULU_2,0.14285714285714285,ag,21
122,s122,5I8C_1,0.5,ag,22
152,s152,1A3R_1,0.1111111111111111,ag,27
182,s182,3IET_1,0.5,ag,28
212,s212,2NR6_1,0.3,ag,32
242,s242,3BAE_1,0.2,ag,36
272,s272,3THM_1,0.2857142857142857,ag,40
302,s302,2I9L_1,0.14285714285714285,ag,43
332,s332,3EFD_1,0.5,ag,45
362,s362,2ZPK_1,0.8333333333333334,ag,45
392,s392,5FGB_2,0.3333333333333333,ag,47
422,s422,2GSI_3,1.0,ag,47
452,s452,4I18_1,0.25,ag,49
482,s482,4YC2_2,0.3333333333333333,ag,53
512,s512,1FPT_1,0.5,ag,54
542,s542,3SE9_1,0.25,ag,58
572,s572,3HMX_1,0.2222222222222222,ag,63
602,s602,5DWU_1,0.42857142857142855,ag,63
632,s632,1ORQ_1,0.42857142857142855,ag,65
662,s662,4HFU_1,0.2,ag,68
692,s692,5DRZ_1,0.375,ag,69
722,s722,3SQO_1,0.2857142857142857,ag,73
752,s752,1UJ3_1,0.125,ag,78
782,s782,2QR0_1,0.2,ag,81
812,s812,5CEZ_1,0.75,ag,82
2,s2,4XC1_1,0.16666666666666666,ag,8
32,s32,4HPO_1,0.2857142857142857,ag,12
62,s62,3C09_1,0.14285714285714285,ag,16
92,s92,1TET_1,0.125,ag,19
122,s122,5B3J_1,0.2857142857142857,ag,23
152,s152,4Z0X_1,0.375,ag,25
182,s182,2H1P_1,0.4,ag,28
212,s212,4LSU_1,0.14285714285714285,ag,32
242,s242,4Q5Z_6,0.0,ag,34
272,s272,4EDW_1,0.2857142857142857,ag,38
302,s302,5UGY_1,0.3333333333333333,ag,42
332,s332,1EJO_1,0.25,ag,44
362,s362,3IU3_1,0.2222222222222222,ag,49
392,s392,3W2D_1,0.14285714285714285,ag,52
422,s422,1H0D_1,0.4,ag,55
452,s452,4CMH_1,0.3333333333333333,ag,60
482,s482,3V7A_1,0.4,ag,63
512,s512,2YPV_1,0.2857142857142857,ag,67
542,s542,4XVT_1,0.125,ag,72
572,s572,4BH7_1,0.5,ag,74
602,s602,1OB1_1,0.6666666666666666,ag,75
632,s632,5EOR_1,0.42857142857142855,ag,76
662,s662,3BGF_1,0.2857142857142857,ag,79
692,s692,3THM_1,0.42857142857142855,ag,82
722,s722,4JLR_1,0.5,ag,83
752,s752,3MNW_1,0.4444444444444444,ag,84
782,s782,5GJS_1,0.3333333333333333,ag,87
812,s812,5FGB_2,0.5,ag,88
2,s2,1G7L_1,0.125,ag,10
32,s32,1QFW_2,0.16666666666666666,ag,14
62,s62,3VI3_1,0.25,ag,20
92,s92,4NP4_1,0.3333333333333333,ag,24
122,s122,3CX5_1,0.16666666666666666,ag,28
152,s152,3QO0_1,0.4,ag,28
182,s182,2XTJ_1,0.16666666666666666,ag,31
212,s212,5CIL_1,0.14285714285714285,ag,34
242,s242,1UJ3_1,0.125,ag,39
272,s272,2VH5_1,0.16666666666666666,ag,44
302,s302,3QG6_1,0.4,ag,45
332,s332,3DVG_1,0.2,ag,48
362,s362,4M7L_1,0.125,ag,54
392,s392,4YDL_1,0.2222222222222222,ag,58
422,s422,2GSI_3,0.5,ag,61
452,s452,1AFV_1,0.6,ag,63
482,s482,3U9P_1,0.3333333333333333,ag,66
512,s512,5BO1_1,0.25,ag,71
542,s542,4OJF_1,0.16666666666666666,ag,75
572,s572,4XXD_1,0.4444444444444444,ag,78
602,s602,4RAV_1,0.16666666666666666,ag,81
632,s632,3SOB_1,0.14285714285714285,ag,84
662,s662,3LH2_1,0.5,ag,85
692,s692,3PP4_1,0.6,ag,85
722,s722,2OTU_1,0.5,ag,87
752,s752,5GIR_1,0.4444444444444444,ag,89
782,s782,4TNW_1,0.5,ag,91
812,s812,5B3J_1,0.2857142857142857,ag,95
2,s2,5MES_1,0.14285714285714285,ag,12
32,s32,5HDQ_1,0.5,ag,14
62,s62,4YHP_3,0.5,ag,15
92,s92,4N9G_4,0.4,ag,17
122,s122,4U1G_1,0.3333333333333333,ag,21
152,s152,4Q5Z_4,0.5,ag,22
182,s182,4R4F_1,0.14285714285714285,ag,26
212,s212,4G6M_1,0.16666666666666666,ag,30
242,s242,2QR0_1,0.2,ag,33
272,s272,5IJK_1,0.3333333333333333,ag,35
302,s302,5K9K_1,0.16666666666666666,ag,39
332,s332,5GZN_1,0.0,ag,43
362,s362,2OQJ_1,0.6,ag,43
392,s392,5B3J_2,0.14285714285714285,ag,48
422,s422,1FSK_1,0.5,ag,50
452,s452,5DMI_1,0.42857142857142855,ag,51
482,s482,1IC7_1,0.5,ag,53
512,s512,4BKL_1,0.6666666666666666,ag,54
542,s542,3U9U_2,0.6,ag,56
572,s572,4JHW_1,0.3333333333333333,ag,59
602,s602,3G6D_1,0.2222222222222222,ag,63
632,s632,3PP4_1,0.6,ag,63
662,s662,4J8R_1,0.42857142857142855,ag,64
692,s692,2R0W_1,0.6,ag,66
722,s722,4M1C_1,0.3333333333333333,ag,68
752,s752,4KUC_1,0.5,ag,71
782,s782,5CEZ_1,0.75,ag,72
812,s812,5UGY_1,0.5,ag,75
2,s2,5U3N_1,0.5,ag,8
32,s32,5CWS_1,0.5,ag,8
62,s62,5BV7_1,0.16666666666666666,ag,12
92,s92,1IAI_2,0.2,ag,15
122,s122,3UJI_1,0.16666666666666666,ag,20
152,s152,1J1X_1,0.2222222222222222,ag,24
182,s182,3LEX_1,0.375,ag,25
212,s212,3A6B_1,0.1111111111111111,ag,31
242,s242,5CIL_1,0.2857142857142857,ag,33
272,s272,4I18_1,0.375,ag,34
302,s302,1YJD_1,0.5,ag,36
332,s332,4XHJ_1,0.3333333333333333,ag,39
362,s362,4U6V_1,0.16666666666666666,ag,42
392,s392,3QO0_1,0.4,ag,42
422,s422,4KVN_1,0.16666666666666666,ag,47
452,s452,2J88_1,0.42857142857142855,ag,50
482,s482,4IJ3_1,0.25,ag,53
512,s512,2DQI_1,0.5714285714285714,ag,55
542,s542,5EOR_1,0.2857142857142857,ag,57
572,s572,3RVV_1,0.5714285714285714,ag,59
602,s602,4XVJ_1,0.42857142857142855,ag,61
632,s632,4ETQ_1,0.14285714285714285,ag,67
662,s662,1N64_1,0.42857142857142855,ag,70
692,s692,5F96_1,0.2857142857142857,ag,74
722,s722,3PJS_1,1.0,ag,74
752,s752,4N9G_2,0.3333333333333333,ag,77
782,s782,2W65_1,0.5,ag,79
812,s812,1AFV_1,0.8,ag,80
2,s2,2B1H_1,0.16666666666666666,ag,11
32,s32,1KCR_1,0.125,ag,15
62,s62,4LSU_1,0.14285714285714285,ag,19
92,s92,4GAG_1,0.6,ag,21
122,s122,3UJI_1,0.16666666666666666,ag,26
152,s152,2OR9_1,0.16666666666666666,ag,28
182,s182,4UV7_1,0.2857142857142857,ag,31
212,s212,4OGY_2,0.16666666666666666,ag,34
242,s242,1J1O_1,0.2222222222222222,ag,39
272,s272,2B2X_1,0.2222222222222222,ag,43
302,s302,4K9E_1,0.2222222222222222,ag,49
332,s332,4RDQ_1,0.42857142857142855,ag,52
362,s362,1NMA_1,0.2,ag,56
392,s392,4I18_1,0.25,ag,58
422,s422,4R4F_1,0.14285714285714285,ag,62
452,s452,3PJS_1,1.0,ag,62
482,s482,4FP8_1,0.3333333333333333,ag,64
512,s512,5KVE_1,0.2857142857142857,ag,68
542,s542,5IES_1,0.375,ag,70
572,s572,1BVK_1,0.375,ag,72
602,s602,2CMR_1,0.25,ag,76
632,s632,4UU9_1,0.3333333333333333,ag,80
662,s662,2ZCH_1,0.3333333333333333,ag,82
692,s692,5TZU_1,0.1111111111111111,ag,87
722,s722,3Q3G_1,0.4,ag,88
752,s752,1A3R_1,0.1111111111111111,ag,93
782,s782,3OPZ_2,0.5,ag,96
812,s812,3QO0_1,0.4,ag,96
2,s2,4RIS_1,0.16666666666666666,ag,9
32,s32,2FD6_1,0.2,ag,11
62,s62,4YE4_1,0.2,ag,15
92,s92,4KI5_1,0.16666666666666666,ag,20
122,s122,4V1D_1,0.25,ag,23
152,s152,1G7H_1,0.375,ag,24
182,s182,3THM_1,0.14285714285714285,ag,29
212,s212,4EDW_1,0.2857142857142857,ag,33
242,s242,3FFD_1,0.5714285714285714,ag,35
272,s272,5DO2_1,0.14285714285714285,ag,41
302,s302,4QYO_1,0.5,ag,43
332,s332,2YC1_1,0.16666666666666666,ag,48
362,s362,5JW4_1,0.2,ag,52
392,s392,3KJ4_1,0.3333333333333333,ag,55
422,s422,2Y5T_1,0.8,ag,56
452,s452,5BO1_1,0.25,ag,61
482,s482,4QNP_1,0.25,ag,64
512,s512,3W2D_1,0.42857142857142855,ag,65
542,s542,4J6R_1,0.3,ag,70
572,s572,5CZV_1,0.42857142857142855,ag,74
602,s602,3H0T_1,0.8,ag,75
632,s632,4K3J_1,0.3333333333333333,ag,78
662,s662,1AI1_1,0.8,ag,78
692,s692,2ZPK_1,0.8333333333333334,ag,78
722,s722,3BAE_1,0.4,ag,81
752,s752,3L5X_1,0.6,ag,82
782,s782,4YFL_1,0.2857142857142857,ag,87
812,s812,4WUU_1,0.6666666666666666,ag,87
2,s2,4QNP_1,0.25,ag,8
32,s32,1MVU_1,0.16666666666666666,ag,12
62,s62,2HFG_1,0.5,ag,14
92,s92,3PNW_1,0.2,ag,18
122,s122,1XGY_1,0.3333333333333333,ag,20
152,s152,1NFD_1,0.5714285714285714,ag,22
182,s182,3HAE_1,0.4,ag,24
212,s212,5IQ9_1,0.5,ag,26
242,s242,5BO1_1,0.125,ag,32
272,s272,4UV7_1,0.42857142857142855,ag,34
302,s302,5FCU_1,0.25,ag,38
332,s332,2VXQ_1,0.25,ag,43
362,s362,3WIH_1,0.16666666666666666,ag,46
392,s392,4TTD_1,0.4,ag,49
422,s422,3EYS_1,0.8,ag,50
452,s452,5B3J_1,0.2857142857142857,ag,54
482,s482,4OLU_1,0.16666666666666666,ag,57
512,s512,4K94_1,0.25,ag,61
542,s542,2Y6S_1,0.4444444444444444,ag,62
572,s572,1XGP_1,0.25,ag,65
602,s602,2A6I_1,0.2857142857142857,ag,67
632,s632,1QKZ_1,0.3333333333333333,ag,70
662,s662,2J6E_1,0.3333333333333333,ag,72
692,s692,2DD8_1,0.4,ag,75
722,s722,4ENE_1,0.6666666666666666,ag,75
752,s752,4XNQ_1,0.2857142857142857,ag,78
782,s782,1AFV_1,0.6,ag,80
812,s812,2FJH_1,0.5,ag,81
2,s2,4U0R_1,0.25,ag,7
32,s32,5LQB_1,0.16666666666666666,ag,12
62,s62,4U6V_1,0.16666666666666666,ag,15
92,s92,4H88_1,0.16666666666666666,ag,18
122,s122,3HMX_1,0.2222222222222222,ag,23
152,s152,4H8W_1,0.2857142857142857,ag,27
182,s182,4ZFG_1,0.16666666666666666,ag,30
212,s212,4S1S_1,0.1111111111111111,ag,33
242,s242,1YY9_1,0.16666666666666666,ag,37
272,s272,1A2Y_1,0.125,ag,41
302,s302,4N9G_2,0.3333333333333333,ag,44
332,s332,4LSQ_1,0.2222222222222222,ag,50
362,s362,1FNS_1,0.5,ag,52
392,s392,4PS4_1,0.4,ag,55
422,s422,5K59_1,0.375,ag,58
452,s452,4M1G_1,0.25,ag,61
482,s482,2OZ4_1,0.25,ag,65
512,s512,5FEC_2,0.25,ag,67
542,s542,3O41_1,0.6,ag,69
572,s572,4YC2_1,0.3333333333333333,ag,73
602,s602,1XIW_1,0.16666666666666666,ag,76
632,s632,4IJ3_1,0.25,ag,79
662,s662,1J1O_1,0.3333333333333333,ag,83
692,s692,4FQJ_1,0.3333333333333333,ag,85
722,s722,2HKF_1,0.5,ag,85
752,s752,1KIP_1,0.375,ag,86
782,s782,5JQ6_1,0.14285714285714285,ag,90
812,s812,3WSQ_1,0.42857142857142855,ag,92
2,s2,4LVN_1,0.14285714285714285,ag,11
32,s32,4O4Y_1,0.16666666666666666,ag,14
62,s62,1QFW_2,0.3333333333333333,ag,17
92,s92,5BO1_1,0.125,ag,23
122,s122,4M1C_1,0.3333333333333333,ag,25
152,s152,1PG7_4,0.3333333333333333,ag,28
182,s182,4FP8_1,0.0,ag,31
212,s212,4ZFG_1,0.16666666666666666,ag,34
242,s242,4DKE_1,0.3333333333333333,ag,35
272,s272,4IDJ_1,0.2,ag,39
302,s302,1CZ8_1,0.5,ag,41
332,s332,3GBM_1,0.4,ag,43
362,s362,1FNS_1,0.5,ag,45
392,s392,3J70_1,0.14285714285714285,ag,51
422,s422,4HG4_1,0.2857142857142857,ag,53
452,s452,5MVZ_1,0.3333333333333333,ag,56
482,s482,2BRR_1,0.4,ag,58
512,s512,4LF3_1,0.75,ag,59
542,s542,2IH3_1,0.125,ag,63
572,s572,2FJH_1,0.375,ag,65
602,s602,5ANM_3,0.75,ag,65
632,s632,1XGU_1,0.25,ag,69
662,s662,3V6Z_1,0.42857142857142855,ag,72
692,s692,4JZO_1,0.7142857142857143,ag,72
722,s722,5ANM_2,1.0,ag,72
752,s752,5UQY_1,0.3333333333333333,ag,76
782,s782,3ZKM_1,0.5,ag,79
812,s812,5TH9_1,0.2222222222222222,ag,85
2,s2,4AG4_1,0.14285714285714285,ag,10
32,s32,1NAK_1,0.375,ag,12
62,s62,2AEP_1,0.125,ag,17
92,s92,3GGW_1,0.2,ag,20
122,s122,4RAV_1,0.3333333333333333,ag,22
152,s152,1KCR_1,0.125,ag,26
182,s182,2AEQ_1,0.25,ag,31
212,s212,1NSN_1,0.125,ag,34
242,s242,4O58_1,0.25,ag,37
272,s272,3MLT_3,0.4,ag,40
302,s302,5F9W_1,0.2857142857142857,ag,43
332,s332,3BSZ_1,0.25,ag,46
362,s362,3WFD_1,0.25,ag,49
392,s392,2Y36_1,0.4,ag,51
422,s422,1SY6_1,0.42857142857142855,ag,54
452,s452,3PP4_1,0.6,ag,54
482,s482,4XAK_1,0.3333333333333333,ag,58
512,s512,5CIL_1,0.2857142857142857,ag,60
542,s542,2QHR_1,0.8,ag,60
572,s572,4HCR_1,0.375,ag,64
602,s602,4IOF_1,0.5,ag,65
632,s632,3H3P_1,0.5,ag,67
662,s662,5F3B_1,0.125,ag,71
692,s692,2QSC_1,0.4,ag,73
722,s722,5FGC_1,0.3333333333333333,ag,76
752,s752,4HPY_1,0.375,ag,78
782,s782,4N0Y_1,0.5,ag,79
812,s812,5I9Q_1,0.3333333333333333,ag,83
2,s2,5C0N_1,0.25,ag,4
32,s32,3HAE_1,0.2,ag,7
62,s62,4EDX_1,0.14285714285714285,ag,11
92,s92,4N90_1,0.6666666666666666,ag,12
122,s122,4OLX_1,0.14285714285714285,ag,15
152,s152,4U6H_1,0.125,ag,18
182,s182,2AEQ_1,0.125,ag,24
212,s212,4G7V_1,0.14285714285714285,ag,28
242,s242,4WHY_4,0.3333333333333333,ag,29
272,s272,4HHA_1,0.5,ag,31
302,s302,3TJE_1,0.42857142857142855,ag,35
332,s332,4ZFO_1,0.375,ag,38
362,s362,2HRP_1,0.4,ag,40
392,s392,4IRZ_1,0.2857142857142857,ag,45
422,s422,1EJO_1,0.125,ag,48
452,s452,5FB8_1,0.42857142857142855,ag,51
482,s482,4FFW_1,0.25,ag,54
512,s512,1QFW_1,0.2857142857142857,ag,57
542,s542,5TQQ_1,0.3,ag,61
572,s572,3R1G_1,0.25,ag,65
602,s602,1XGQ_1,0.25,ag,69
632,s632,4OT1_1,0.3333333333333333,ag,70
662,s662,3MLY_1,0.42857142857142855,ag,72
692,s692,3K2U_1,0.2222222222222222,ag,75
722,s722,4JM2_2,0.25,ag,77
752,s752,4ZTO_1,0.5,ag,80
782,s782,1TZI_1,0.6666666666666666,ag,80
812,s812,3LDB_1,0.3333333333333333,ag,82
2,s2,2J6E_1,0.3333333333333333,ag,8
32,s32,2R0W_1,0.6,ag,10
62,s62,3P0Y_1,0.2857142857142857,ag,13
92,s92,3HI1_1,0.2857142857142857,ag,18
122,s122,4NNP_1,0.2,ag,20
152,s152,1BVK_1,0.375,ag,22
182,s182,4ONG_1,0.3333333333333333,ag,24
212,s212,1N8Z_1,0.2857142857142857,ag,28
242,s242,1MVU_1,0.6666666666666666,ag,29
272,s272,1GGI_1,0.375,ag,30
302,s302,1DVF_1,0.16666666666666666,ag,33
332,s332,3LH2_1,0.5,ag,34
362,s362,5K9K_1,0.16666666666666666,ag,38
392,s392,4DKF_1,0.2,ag,41
422,s422,4ZSO_1,0.2222222222222222,ag,44
452,s452,4GXU_1,0.14285714285714285,ag,47
482,s482,4K9E_1,0.2222222222222222,ag,53
512,s512,2AEQ_1,0.125,ag,59
542,s542,3HR5_1,0.5,ag,61
572,s572,4RAU_1,0.42857142857142855,ag,64
602,s602,2DD8_1,0.4,ag,67
632,s632,3HAE_1,0.4,ag,69
662,s662,4DVR_1,0.3333333333333333,ag,73
692,s692,2ARJ_1,0.25,ag,75
722,s722,4OT1_1,0.3333333333333333,ag,76
752,s752,5TIH_1,0.1111111111111111,ag,82
782,s782,4UT6_1,0.6666666666666666,ag,82
812,s812,5ANM_3,0.5,ag,83
2,s2,3OPZ_2,0.375,ag,11
32,s32,4TUL_1,0.3333333333333333,ag,13
62,s62,1E4X_2,0.2857142857142857,ag,14
92,s92,1YQV_1,0.125,ag,19
122,s122,3I50_1,0.25,ag,22
152,s152,1YY9_1,0.16666666666666666,ag,26
182,s182,3RKD_1,0.4,ag,29
212,s212,2DQH_1,0.1111111111111111,ag,35
242,s242,5FYL_1,0.25,ag,37
272,s272,5F3H_1,0.2857142857142857,ag,41
302,s302,3L5X_1,0.2,ag,44
332,s332,2XRA_1,0.14285714285714285,ag,48
362,s362,1KIR_1,0.375,ag,50
392,s392,3V7A_1,0.4,ag,53
422,s422,3EYF_1,0.3333333333333333,ag,54
452,s452,3BAE_1,0.4,ag,57
482,s482,5TQQ_1,0.2,ag,62
512,s512,4HS8_1,0.8,ag,63
542,s542,4LF3_1,0.75,ag,64
572,s572,3QNZ_1,0.4,ag,64
602,s602,5U3L_1,0.4,ag,66
632,s632,5SY8_1,0.8,ag,67
662,s662,2QSC_1,0.4,ag,69
692,s692,2JEL_1,0.2857142857142857,ag,73
722,s722,4JPK_1,0.2222222222222222,ag,77
752,s752,4XP4_1,0.2,ag,79
782,s782,5UGY_1,0.5,ag,82
812,s812,1IC5_1,0.375,ag,85
2,s2,5F96_1,0.14285714285714285,ag,10
32,s32,4JHW_1,0.16666666666666666,ag,14
62,s62,2DQI_1,0.42857142857142855,ag,17
92,s92,3B9K_1,0.25,ag,19
122,s122,4WEB_1,0.14285714285714285,ag,23
152,s152,4M62_1,0.14285714285714285,ag,27
182,s182,4HPY_1,0.25,ag,30
212,s212,4M8Q_1,0.3333333333333333,ag,33
242,s242,1YJD_1,0.6666666666666666,ag,34
272,s272,3TT3_1,0.25,ag,40
302,s302,3MLY_1,0.42857142857142855,ag,42
332,s332,4BH7_1,0.5,ag,44
362,s362,4XMP_1,0.2222222222222222,ag,49
392,s392,2G5B_1,0.6,ag,50
422,s422,4DKF_1,0.2,ag,53
452,s452,4ZTO_1,0.6666666666666666,ag,55
482,s482,3D85_1,0.375,ag,57
512,s512,5U3O_1,0.5,ag,59
542,s542,3SOB_1,0.14285714285714285,ag,62
572,s572,2ZJS_1,0.2,ag,65
602,s602,5A3I_1,0.2857142857142857,ag,67
632,s632,5L6Y_1,0.2,ag,71
662,s662,5DUR_1,0.1,ag,77
692,s692,5KVD_1,0.375,ag,79
722,s722,1KCS_1,1.0,ag,79
752,s752,5D93_1,0.42857142857142855,ag,82
782,s782,5LQB_1,0.3333333333333333,ag,86
812,s812,4ETQ_1,0.0,ag,93
2,s2,3EFD_1,0.25,ag,11
32,s32,3LIZ_1,0.2857142857142857,ag,15
62,s62,4Q5Z_4,0.0,ag,17
92,s92,1E4X_2,0.2857142857142857,ag,18
122,s122,2WUC_1,0.14285714285714285,ag,22
152,s152,3UJI_1,0.16666666666666666,ag,27
182,s182,5GJS_1,0.3333333333333333,ag,30
212,s212,5ANM_2,0.5,ag,32
242,s242,3D85_1,0.25,ag,35
272,s272,3EYS_1,0.8,ag,36
302,s302,3MNW_1,0.3333333333333333,ag,38
332,s332,3QO0_1,0.4,ag,38
362,s362,3HI6_1,0.3333333333333333,ag,42
392,s392,4LQF_1,0.3333333333333333,ag,45
422,s422,3LH2_1,0.5,ag,46
452,s452,2CK0_1,0.3333333333333333,ag,47
482,s482,3V4V_1,0.4,ag,49
512,s512,4FQJ_1,0.3333333333333333,ag,51
542,s542,3MNZ_1,0.5555555555555556,ag,52
572,s572,3VE0_1,0.3333333333333333,ag,55
602,s602,4BZ1_1,0.3333333333333333,ag,58
632,s632,5ESV_1,0.5,ag,60
662,s662,5L6Y_1,0.2,ag,64
692,s692,5F9O_1,0.375,ag,67
722,s722,2ARJ_1,0.25,ag,69
752,s752,5EPM_1,0.3333333333333333,ag,72
782,s782,3PP4_1,0.6,ag,72
812,s812,3MLW_1,0.3333333333333333,ag,76
2,s2,1QFU_1,0.125,ag,8
32,s32,4RAU_1,0.14285714285714285,ag,13
62,s62,5AUM_1,0.4444444444444444,ag,17
92,s92,4YWG_2,0.16666666666666666,ag,18
122,s122,4DTG_1,0.16666666666666666,ag,22
152,s152,4G7V_1,0.2857142857142857,ag,25
182,s182,5U3J_1,0.4,ag,28
212,s212,4JLR_1,0.5,ag,29
242,s242,1KIR_1,0.25,ag,32
272,s272,3WKM_1,0.375,ag,37
302,s302,2XWT_1,0.1,ag,44
332,s332,3BKY_1,0.4,ag,45
362,s362,1XGP_1,0.125,ag,49
392,s392,2IPU_1,0.4,ag,51
422,s422,4YQX_1,0.3333333333333333,ag,54
452,s452,4KXZ_1,0.3333333333333333,ag,56
482,s482,5DRZ_1,0.375,ag,57
512,s512,2QQK_1,0.25,ag,60
542,s542,4S1R_1,0.1111111111111111,ag,64
572,s572,2OZ4_1,0.25,ag,68
602,s602,5BV7_1,0.16666666666666666,ag,72
632,s632,3IFO_1,0.5,ag,73
662,s662,3I50_1,0.5,ag,75
692,s692,2Q8B_1,0.3333333333333333,ag,79
722,s722,3EOA_1,0.14285714285714285,ag,82
752,s752,4WHY_4,0.4444444444444444,ag,82
782,s782,3KR3_1,0.5,ag,84
812,s812,2HKF_1,0.375,ag,85
2,s2,4OT1_1,0.3333333333333333,ag,7
32,s32,4YWG_1,0.2857142857142857,ag,9
62,s62,4OD2_1,0.125,ag,14
92,s92,4AL8_1,0.3333333333333333,ag,16
122,s122,3PJS_1,0.6666666666666666,ag,17
152,s152,3U0T_1,0.375,ag,18
182,s182,3A6C_1,0.2222222222222222,ag,22
212,s212,2Q8A_1,0.2222222222222222,ag,27
242,s242,4JPK_1,0.1111111111111111,ag,32
272,s272,4HWB_1,0.3333333333333333,ag,37
302,s302,2OZ4_1,0.25,ag,41
332,s332,5EA0_1,0.6666666666666666,ag,42
362,s362,1J1P_1,0.1111111111111111,ag,48
392,s392,1NFD_1,0.42857142857142855,ag,51
422,s422,3NH7_1,0.2222222222222222,ag,57
452,s452,4JR9_1,0.5,ag,58
482,s482,3UJI_1,0.16666666666666666,ag,63
512,s512,4XC1_1,0.3333333333333333,ag,65
542,s542,4QYO_1,0.625,ag,66
572,s572,1N8Z_1,0.2857142857142857,ag,70
602,s602,3ULU_2,0.14285714285714285,ag,75
632,s632,3MAC_1,0.3333333333333333,ag,79
662,s662,5CIN_1,0.3333333333333333,ag,82
